Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Profit_Margin_pct,Revenue_per_Hectare_INR,Cost_per_Hectare_INR,Profit_per_Hectare_INR,Production_per_Hectare,Profit_Status
SF12839,Andhra Pradesh,Rajkot,Cotton,Kharif,10.54,1254.1,33.6,75.0,5.5,6.49,32.1,138.6,57.1,105.7,Drip,175.3,8.99,0.69,1.38,14.55,71567,767305,1041300,273995,5375,2.707,62.0,26.312782099298953,98795.06641366225,72799.33586337761,25995.730550284632,1.3804554079696396,Profitable
SF12840,Tamil Nadu,Guntur,Cotton,Kharif,2.0,912.3,26.5,74.8,8.3,6.83,30.1,119.1,47.3,109.6,Rainfed,153.9,7.01,0.7,1.74,3.48,79432,126822,276423,149601,768,4.531,38.7,54.12031560326022,138211.5,63411.0,74800.5,1.74,Profitable
SF12841,Andhra Pradesh,Raichur,Wheat,Rabi,3.69,582.0,23.4,67.3,8.7,6.39,16.9,137.3,49.4,102.0,Flood,250.4,6.84,0.73,2.9,10.7,24214,301891,259090,-42801,2964,3.61,42.1,-16.519742174533945,70214.0921409214,81813.27913279133,-11599.18699186992,2.899728997289973,Loss-making
SF12842,Gujarat,Rajkot,Sugarcane,Kharif,11.96,830.2,29.0,74.0,5.9,7.16,26.0,133.3,45.6,122.8,Flood,158.3,4.7,0.8,52.65,629.69,3214,813359,2023824,1210465,26691,23.592,65.2,59.81078394168663,169216.0535117057,68006.60535117057,101209.4481605351,52.64966555183947,Profitable
SF12843,Andhra Pradesh,Guntur,Maize,Rabi,4.35,319.0,22.4,61.4,6.0,6.26,29.9,126.2,72.9,135.7,Flood,111.5,5.6,0.79,3.03,13.18,22048,286898,290593,3695,3332,3.956,36.4,1.2715378553509549,66802.98850574713,65953.56321839082,849.4252873563219,3.0298850574712644,Profitable
SF12844,Telangana,Guntur,Rice,Rabi,5.5,371.0,25.2,58.3,7.8,6.17,25.4,86.5,56.8,122.4,Flood,184.3,8.36,0.84,2.72,14.96,22211,287296,332277,44981,11762,1.272,43.9,13.537199384850593,60414.0,52235.63636363636,8178.363636363636,2.72,Profitable
SF12845,Maharashtra,Warangal,Rice,Kharif,2.1,799.1,28.3,66.0,6.9,6.17,26.3,112.3,68.9,145.7,Flood,187.5,3.32,0.72,2.51,5.27,21933,127338,115587,-11751,3832,1.375,54.4,-10.1663681901944,55041.42857142857,60637.142857142855,-5595.714285714285,2.509523809523809,Loss-making
SF12846,Madhya Pradesh,Erode,Wheat,Rabi,4.22,305.1,26.3,61.6,5.9,7.35,21.7,183.1,59.1,93.3,Sprinkler,234.6,0.92,0.68,1.74,8.95,21765,270881,194797,-76084,2228,4.017,56.5,-39.05809637725427,46160.42654028436,64189.81042654029,-18029.383886255924,2.1208530805687205,Loss-making
SF12847,Gujarat,Ludhiana,Wheat,Kharif,2.73,972.8,28.6,89.9,7.2,8.35,26.7,147.8,76.0,121.5,Flood,59.4,6.32,0.94,0.3,0.82,25147,165850,20621,-145229,1975,0.415,62.1,-704.2771931526114,7553.479853479854,60750.91575091575,-53197.4358974359,0.30036630036630035,Loss-making
SF12848,Telangana,Warangal,Sugarcane,Kharif,7.66,703.0,29.9,77.7,7.5,6.38,26.0,126.9,83.6,145.8,Drip,170.3,3.08,0.77,87.76,672.24,3625,395192,2436870,2041678,12526,53.668,67.8,83.78280335019923,318129.24281984335,51591.64490861619,266537.59791122715,87.7597911227154,Profitable
SF12849,Madhya Pradesh,Warangal,Wheat,Rabi,6.34,351.9,20.7,51.6,7.4,7.07,26.4,165.2,52.3,126.0,Flood,202.3,4.12,0.98,1.9,12.05,23963,404748,288754,-115994,3987,3.022,33.4,-40.1705257762663,45544.79495268139,63840.378548895904,-18295.58359621451,1.9006309148264986,Loss-making
SF12850,Gujarat,Raichur,Cotton,Kharif,9.95,984.1,29.3,89.9,5.6,6.54,32.0,92.1,49.0,114.6,Drip,201.7,6.48,0.72,2.11,20.99,61774,854992,1296636,441644,6519,3.22,71.7,34.06075413608754,130315.175879397,85928.84422110554,44386.33165829146,2.1095477386934673,Profitable
SF12851,Telangana,Nalgonda,Rice,Zaid,14.17,512.7,33.8,39.9,7.7,6.52,10.4,124.8,73.9,128.2,Rainfed,149.8,2.05,0.87,2.86,40.53,21826,903622,884608,-19014,11398,3.556,49.3,-2.1494266386919403,62428.22865208187,63770.077628793224,-1341.848976711362,2.8602681721947776,Loss-making
SF12852,Karnataka,Indore,Maize,Zaid,2.47,417.1,24.5,56.4,9.2,6.2,24.9,96.3,41.7,110.3,Rainfed,200.0,5.29,0.68,2.22,5.48,21142,150888,115858,-35030,622,8.81,27.4,-30.235288024996116,46906.072874493926,61088.25910931174,-14182.186234817813,2.2186234817813766,Loss-making
SF12853,Karnataka,Guntur,Cotton,Rabi,9.84,547.2,22.3,54.2,8.2,6.38,20.6,96.6,69.1,108.4,Drip,250.4,5.77,0.76,1.67,16.43,71658,713978,1177341,463363,6495,2.53,39.5,39.356736918191075,119648.4756097561,72558.73983739837,47089.73577235772,1.6697154471544715,Profitable
SF12854,Punjab,Erode,Maize,Kharif,3.08,1024.6,24.6,57.4,5.9,7.16,19.5,114.5,52.7,93.6,Rainfed,172.8,3.48,0.92,2.86,8.81,19176,182096,168941,-13155,987,8.926,45.9,-7.786742117070457,54850.97402597403,59122.07792207792,-4271.103896103896,2.8603896103896105,Loss-making
SF12855,Karnataka,Krishna,Cotton,Rabi,6.22,704.1,25.6,60.5,8.5,7.04,34.5,100.5,60.9,129.6,Rainfed,71.3,4.11,0.66,1.65,10.26,58030,299362,595388,296026,2805,3.658,46.5,49.71984655384388,95721.54340836013,48128.93890675242,47592.60450160772,1.6495176848874598,Profitable
SF12856,Karnataka,Rajkot,Cotton,Zaid,5.63,181.2,30.6,42.2,9.6,6.89,27.6,166.4,44.6,88.8,Rainfed,103.3,2.75,0.83,1.16,6.53,77696,329327,507355,178028,2855,2.287,50.9,35.08943441968641,90116.34103019538,58495.02664298401,31621.31438721137,1.1598579040852577,Profitable
SF12857,Gujarat,Nashik,Maize,Rabi,6.43,470.7,19.3,61.1,6.8,6.47,20.2,134.9,80.5,96.5,Drip,134.8,5.09,0.9,4.44,28.55,21705,388420,619678,231258,2997,9.526,45.5,37.31905925335416,96372.93934681182,60407.46500777605,35965.47433903577,4.440124416796268,Profitable
SF12858,Maharashtra,Erode,Chilli,Rabi,1.92,259.0,25.1,50.3,8.7,6.88,30.8,129.1,76.8,98.7,Flood,184.3,4.17,0.8,2.04,3.92,110825,137751,434434,296683,1483,2.643,35.1,68.29184640244547,226267.70833333334,71745.3125,154522.39583333334,2.0416666666666665,Profitable
SF12859,Punjab,Krishna,Rice,Kharif,7.13,1195.4,30.8,60.1,5.9,6.26,27.3,118.8,52.8,176.0,Drip,164.7,6.08,0.91,2.44,17.4,22941,457892,399173,-58719,8043,2.163,54.0,-14.710163262545311,55984.99298737728,64220.47685834502,-8235.483870967742,2.44039270687237,Loss-making
SF12860,Andhra Pradesh,Nalgonda,Groundnut,Rabi,5.35,569.3,18.3,59.6,5.9,5.68,16.8,138.5,37.8,116.4,Drip,226.4,6.08,0.93,0.53,2.84,57484,347340,163255,-184085,2147,1.323,47.6,-112.75918042326423,30514.95327102804,64923.364485981314,-34408.411214953274,0.5308411214953271,Loss-making
SF12861,Tamil Nadu,Guntur,Pulses,Rabi,8.06,363.3,23.7,41.1,6.9,5.63,31.8,150.5,37.7,94.0,Flood,172.2,7.88,0.8,0.3,2.42,76348,508832,184762,-324070,3855,0.628,29.1,-175.3986209285459,22923.32506203474,63130.52109181141,-40207.19602977667,0.3002481389578163,Loss-making
SF12862,Tamil Nadu,Krishna,Maize,Kharif,13.79,1187.5,29.7,67.4,5.1,6.81,32.3,173.5,57.1,108.3,Drip,231.2,8.97,0.76,4.45,61.37,18413,932601,1130006,197405,7036,8.722,52.8,17.469376268798573,81943.87237128355,67628.78897751994,14315.083393763598,4.45032632342277,Profitable
SF12863,Andhra Pradesh,Indore,Chilli,Kharif,1.85,677.8,27.2,65.9,7.2,6.64,35.5,105.4,86.5,140.4,Flood,44.1,6.33,0.66,3.32,6.14,110733,110511,679901,569390,1399,4.389,53.6,83.7460159640889,367514.054054054,59735.67567567567,307778.37837837834,3.3189189189189188,Profitable
SF12864,Andhra Pradesh,Raichur,Groundnut,Zaid,4.39,155.8,30.4,47.3,8.9,6.71,32.3,106.2,44.8,118.1,Rainfed,124.4,4.13,0.89,0.84,3.69,55805,251655,205920,-45735,1222,3.02,38.5,-22.210081585081586,46906.60592255126,57324.6013667426,-10417.995444191345,0.8405466970387244,Loss-making
SF12865,Telangana,Krishna,Groundnut,Kharif,1.34,920.2,24.3,84.2,8.2,7.2,29.4,147.0,45.2,83.0,Drip,183.4,4.25,0.87,1.67,2.24,61919,85804,138699,52895,698,3.209,55.6,38.1365402778679,103506.71641791044,64032.83582089552,39473.880597014926,1.6716417910447763,Profitable
SF12866,Andhra Pradesh,Indore,Cotton,Rabi,9.38,161.9,24.6,63.3,7.6,6.23,29.2,102.6,65.4,103.9,Drip,204.7,4.65,0.77,1.05,9.85,61012,611819,600968,-10851,5697,1.729,42.7,-1.8055869863287228,64069.08315565032,65225.90618336886,-1156.82302771855,1.0501066098081022,Loss-making
SF12867,Gujarat,Guntur,Sugarcane,Kharif,5.05,944.2,22.6,63.8,8.0,7.02,35.8,170.4,57.2,124.8,Drip,102.8,5.38,0.66,72.8,367.64,3093,232902,1137111,904209,7685,47.839,39.0,79.5180945395832,225170.49504950497,46119.20792079208,179051.28712871287,72.8,Profitable
SF12868,Tamil Nadu,Ludhiana,Groundnut,Rabi,5.17,80.0,20.0,63.3,7.5,6.88,22.6,132.9,57.0,41.4,Sprinkler,189.1,5.51,0.74,1.2,6.2,60584,385644,375621,-10023,2592,2.392,40.4,-2.6683811607977193,72653.96518375241,74592.6499032882,-1938.6847195357834,1.1992263056092844,Loss-making
SF12869,Gujarat,Raichur,Wheat,Kharif,14.64,1116.0,29.0,70.7,7.4,6.74,34.9,146.1,65.9,109.7,Rainfed,240.7,6.71,0.82,3.04,44.51,23632,990904,1051860,60956,4937,9.016,53.8,5.795067784686174,71848.3606557377,67684.6994535519,4163.661202185792,3.040300546448087,Profitable
SF12870,Tamil Nadu,Krishna,Wheat,Kharif,9.92,883.8,32.2,86.2,7.9,6.17,31.9,127.4,81.6,99.6,Drip,104.4,5.43,0.86,2.42,24.01,25480,613969,611775,-2194,5310,4.522,76.4,-0.3586285807690736,61670.86693548387,61892.03629032258,-221.16935483870967,2.4203629032258065,Loss-making
SF12871,Madhya Pradesh,Erode,Maize,Kharif,4.61,1198.1,29.2,68.7,6.7,6.09,23.6,140.1,75.5,105.3,Drip,234.0,7.38,0.88,2.17,10.0,21043,367154,210430,-156724,2254,4.437,48.5,-74.47797367295537,45646.420824295004,79642.95010845986,-33996.529284164855,2.1691973969631233,Loss-making
SF12872,Madhya Pradesh,Rajkot,Pulses,Kharif,0.73,934.4,29.2,75.2,6.5,8.1,20.4,159.7,91.5,132.1,Rainfed,200.3,3.98,0.81,0.3,0.22,90623,37299,19937,-17362,139,1.583,73.9,-87.08431559412149,27310.95890410959,51094.520547945205,-23783.561643835616,0.3013698630136986,Loss-making
SF12873,Madhya Pradesh,Ludhiana,Chilli,Rabi,13.38,366.4,19.9,48.6,9.3,6.5,28.1,142.9,90.0,66.1,Sprinkler,180.0,5.21,1.0,1.84,24.62,118917,752510,2927737,2175227,7972,3.088,52.2,74.29721317181153,218814.42451420028,56241.40508221225,162573.01943198804,1.8400597907324365,Profitable
SF12874,Punjab,Nashik,Maize,Kharif,4.97,836.1,30.4,75.6,6.7,6.92,32.0,140.5,70.0,95.4,Drip,107.3,3.96,0.9,4.85,24.1,19263,348239,464238,115999,2535,9.507,70.7,24.98696789146946,93408.04828973844,70068.2092555332,23339.839034205233,4.8490945674044275,Profitable
SF12875,Punjab,Indore,Rice,Rabi,1.5,390.7,21.0,59.9,8.3,6.21,25.3,157.5,73.7,109.0,Flood,164.0,4.36,0.9,2.4,3.6,22267,94206,80161,-14045,2900,1.241,44.6,-17.520989009618145,53440.666666666664,62804.0,-9363.333333333334,2.4,Loss-making
SF12876,Andhra Pradesh,Nalgonda,Wheat,Zaid,2.69,378.8,30.3,60.7,8.6,6.66,15.8,115.4,60.1,83.6,Sprinkler,198.2,5.99,0.88,2.4,6.46,23773,169130,153574,-15556,1555,4.154,39.3,-10.1293187648951,57090.7063197026,62873.605947955395,-5782.899628252788,2.4014869888475836,Loss-making
SF12877,Gujarat,Nalgonda,Pulses,Rabi,2.31,280.9,20.3,42.0,7.3,7.48,34.4,115.9,45.2,61.8,Rainfed,184.9,5.29,0.99,0.32,0.74,77245,140936,57161,-83775,478,1.548,31.9,-146.5597172897605,24745.021645021643,61011.255411255406,-36266.23376623377,0.3203463203463203,Loss-making
SF12878,Gujarat,Nalgonda,Pulses,Kharif,5.59,1119.6,28.7,55.5,6.2,6.91,24.3,104.8,63.6,143.0,Flood,243.5,6.78,0.81,1.31,7.32,70443,369901,515643,145742,2602,2.813,46.3,28.2641284764847,92243.8282647585,66171.91413237926,26071.91413237925,1.3094812164579608,Profitable
SF12879,Andhra Pradesh,Nalgonda,Groundnut,Kharif,7.97,963.4,30.1,81.7,6.2,5.89,30.0,131.9,37.7,105.5,Sprinkler,141.8,8.46,0.97,0.76,6.06,53990,472486,327179,-145307,4176,1.451,50.6,-44.41208023742355,41051.31744040151,59283.061480552074,-18231.744040150566,0.7603513174404015,Loss-making
SF12880,Tamil Nadu,Ludhiana,Maize,Zaid,14.18,552.2,34.0,60.0,7.3,7.75,17.0,195.1,59.0,94.6,Rainfed,168.0,3.76,0.97,0.87,12.34,28340,1113608,349716,-763892,3993,3.09,53.9,-218.43209918905626,24662.623413258112,78533.70944992948,-53871.08603667137,0.8702397743300423,Loss-making
SF12881,Madhya Pradesh,Indore,Rice,Rabi,5.49,524.5,23.9,59.1,6.9,7.66,21.9,104.0,80.5,139.9,Sprinkler,156.5,2.33,0.67,1.22,6.7,22752,293822,152438,-141384,7662,0.874,45.0,-92.74852727010325,27766.484517304187,53519.48998178506,-25753.005464480873,1.2204007285974499,Loss-making
SF12882,Punjab,Nalgonda,Wheat,Kharif,5.86,909.4,27.4,79.9,7.1,6.08,31.1,40.0,44.5,80.5,Flood,259.4,5.19,0.92,1.7,9.96,27347,464851,272376,-192475,4303,2.315,63.9,-70.66518342291538,46480.54607508532,79326.10921501706,-32845.563139931735,1.6996587030716723,Loss-making
SF12883,Madhya Pradesh,Indore,Wheat,Kharif,8.49,882.4,25.2,72.5,5.6,6.98,24.4,134.6,60.1,84.2,Sprinkler,91.2,0.5,0.95,2.56,21.73,25634,470247,557027,86780,5023,4.326,80.8,15.579137097483606,65609.77620730271,55388.33922261484,10221.436984687867,2.5594817432273262,Profitable
SF12884,Andhra Pradesh,Warangal,Chilli,Rabi,3.95,203.0,23.8,63.7,7.1,5.9,21.2,70.1,55.8,123.2,Flood,200.3,5.5,0.9,0.75,2.96,114407,281972,338645,56673,3639,0.813,49.3,16.73522420233578,85732.91139240506,71385.3164556962,14347.59493670886,0.7493670886075949,Profitable
SF12885,Karnataka,Guntur,Pulses,Rabi,14.83,309.4,23.9,58.2,7.4,6.45,25.4,154.4,56.6,102.0,Rainfed,200.3,7.36,0.92,1.12,16.61,79761,1015612,1324830,309218,3026,5.489,44.3,23.34020213914238,89334.45718138908,68483.61429534727,20850.842886041806,1.1200269723533378,Profitable
SF12886,Tamil Nadu,Rajkot,Wheat,Rabi,3.93,550.8,19.3,58.6,8.6,6.71,28.4,110.1,60.0,109.2,Rainfed,139.6,0.5,0.88,2.39,9.39,25651,277861,240863,-36998,1098,8.552,69.5,-15.36059917878628,61288.2951653944,70702.54452926209,-9414.249363867684,2.3893129770992365,Loss-making
SF12887,Telangana,Raichur,Groundnut,Kharif,13.88,826.6,30.1,72.7,6.6,7.5,30.4,74.0,64.3,92.7,Drip,336.7,4.18,0.96,1.04,14.44,58269,1073758,841404,-232354,5822,2.48,53.6,-27.61503391949646,60619.88472622478,77360.0864553314,-16740.201729106626,1.0403458213256482,Loss-making
SF12888,Karnataka,Raichur,Chilli,Kharif,3.46,1367.2,29.1,83.6,5.3,7.37,40.9,118.7,62.3,68.0,Rainfed,101.2,6.82,0.8,0.83,2.87,115645,224158,331901,107743,1143,2.511,71.9,32.462390893670104,95925.14450867052,64785.54913294798,31139.595375722543,0.8294797687861272,Profitable
SF12889,Maharashtra,Rajkot,Rice,Kharif,8.68,860.9,31.1,83.7,7.2,7.39,26.4,175.0,43.7,96.9,Flood,123.1,3.82,0.72,2.46,21.35,24708,541012,527516,-13496,14640,1.458,54.5,-2.5584058113877117,60773.73271889401,62328.57142857143,-1554.8387096774195,2.459677419354839,Loss-making
SF12890,Telangana,Ludhiana,Maize,Zaid,1.98,110.3,32.2,43.9,9.3,5.76,17.1,98.3,59.2,105.4,Drip,310.5,4.57,0.66,1.04,2.06,21383,136142,44049,-92093,857,2.404,27.6,-209.06944539036073,22246.969696969696,68758.58585858587,-46511.61616161616,1.0404040404040404,Loss-making
SF12891,Punjab,Raichur,Chilli,Kharif,14.74,1141.3,29.2,67.9,6.5,6.67,25.1,131.0,68.2,125.2,Flood,193.3,6.6,0.94,2.24,33.02,98924,932591,3266470,2333879,11665,2.831,53.3,71.4495770663744,221605.8344640434,63269.40298507462,158336.4314789688,2.240162822252375,Profitable
SF12892,Punjab,Indore,Cotton,Kharif,13.23,769.9,28.1,54.7,6.6,6.25,28.6,169.5,36.8,86.0,Sprinkler,126.5,3.01,0.71,1.69,22.36,56387,835241,1260813,425572,10532,2.123,52.8,33.75377633320723,95299.54648526077,63132.350718065005,32167.195767195764,1.690098261526833,Profitable
SF12893,Punjab,Nashik,Rice,Kharif,14.75,1092.1,32.2,74.8,7.4,6.51,27.6,136.7,68.2,102.9,Sprinkler,199.6,4.95,0.77,3.57,52.66,20712,876386,1090694,214308,21748,2.421,50.7,19.64877408329009,73945.35593220338,59416.0,14529.35593220339,3.5701694915254234,Profitable
SF12894,Andhra Pradesh,Nalgonda,Pulses,Rabi,8.17,533.9,20.8,61.5,9.3,7.4,19.5,108.2,36.4,115.5,Flood,197.1,9.21,1.0,0.71,5.8,75333,605004,436931,-168073,3335,1.739,41.4,-38.46671442401661,53479.92656058752,74051.89718482252,-20571.970624235008,0.7099143206854345,Loss-making
SF12895,Tamil Nadu,Indore,Chilli,Rabi,6.83,452.1,20.5,52.3,7.5,6.28,21.2,112.9,55.8,113.8,Rainfed,255.5,3.16,0.91,1.31,8.95,107420,339830,961409,621579,2086,4.291,34.5,64.65292086926584,140762.66471449487,49755.49048316252,91007.17423133236,1.3103953147877012,Profitable
SF12896,Gujarat,Ludhiana,Groundnut,Zaid,9.6,227.5,32.4,62.1,8.3,6.07,24.2,108.4,40.9,121.5,Drip,176.1,6.54,0.76,0.71,6.82,66279,685672,452023,-233649,4091,1.667,34.7,-51.68962641281528,47085.72916666667,71424.16666666667,-24338.4375,0.7104166666666667,Loss-making
SF12897,Gujarat,Krishna,Maize,Rabi,5.26,418.4,24.6,57.1,8.1,7.01,19.9,87.9,36.2,127.4,Flood,213.6,5.09,0.91,3.17,16.67,19322,403846,322098,-81748,3505,4.756,35.4,-25.379853336562164,61235.36121673004,76776.8060836502,-15541.444866920152,3.169201520912548,Loss-making
SF12898,Karnataka,Indore,Sugarcane,Kharif,11.76,765.9,31.6,77.9,7.5,6.25,38.2,151.0,77.0,91.6,Sprinkler,139.9,6.85,0.88,56.65,666.2,3328,684492,2217114,1532622,18023,36.964,58.2,69.12689198660962,188530.10204081633,58205.102040816324,130325.0,56.64965986394558,Profitable
SF12899,Andhra Pradesh,Ludhiana,Wheat,Rabi,1.57,504.3,23.0,55.9,7.0,7.19,25.5,126.3,47.3,103.1,Flood,280.7,7.33,1.0,1.79,2.81,26180,125959,73566,-52393,1226,2.292,22.3,-71.21904140499687,46857.324840764326,80228.66242038216,-33371.33757961783,1.7898089171974523,Loss-making
SF12900,Gujarat,Erode,Groundnut,Rabi,10.04,163.6,19.6,64.9,6.8,6.94,28.0,104.2,51.5,55.4,Rainfed,97.9,6.05,0.85,0.95,9.54,46514,575942,443744,-132198,2894,3.296,26.5,-29.7915014062162,44197.60956175299,57364.741035856576,-13167.131474103588,0.950199203187251,Loss-making
SF12901,Andhra Pradesh,Nalgonda,Sugarcane,Zaid,12.92,451.8,32.5,42.8,7.3,6.4,18.2,124.8,57.4,135.1,Sprinkler,220.7,7.71,0.85,50.35,650.52,3516,956505,2287228,1330723,23562,27.609,35.9,58.180601146890474,177030.03095975233,74032.8947368421,102997.13622291022,50.34984520123839,Profitable
SF12902,Gujarat,Guntur,Groundnut,Kharif,5.21,743.2,28.1,68.8,5.5,6.6,22.7,189.2,39.9,123.6,Rainfed,256.7,5.02,0.94,2.03,10.58,59044,369550,624686,255136,1312,8.064,40.7,40.84227916105051,119901.34357005758,70930.90211132438,48970.44145873321,2.0307101727447217,Profitable
SF12903,Tamil Nadu,Ludhiana,Rice,Rabi,7.12,368.1,24.5,55.7,7.2,6.14,22.8,97.8,66.6,104.8,Rainfed,152.5,3.69,0.77,1.69,12.03,22829,439651,274633,-165018,5910,2.036,34.6,-60.08673393219315,38572.050561797754,61748.73595505618,-23176.685393258427,1.6896067415730336,Loss-making
SF12904,Karnataka,Nashik,Rice,Rabi,4.29,508.4,22.8,56.7,8.6,6.44,24.6,87.0,52.4,127.5,Drip,188.2,3.41,0.79,3.35,14.37,21373,313375,307130,-6245,6247,2.3,43.7,-2.0333409305505814,71592.0745920746,73047.78554778555,-1455.7109557109557,3.3496503496503496,Loss-making
SF12905,Madhya Pradesh,Nashik,Wheat,Kharif,0.9,999.3,28.6,82.1,5.5,6.69,34.3,124.1,48.1,92.9,Flood,216.4,7.57,0.9,2.26,2.03,21800,70688,44254,-26434,581,3.494,43.1,-59.732453563519684,49171.11111111111,78542.22222222222,-29371.11111111111,2.255555555555555,Loss-making
SF12906,Telangana,Guntur,Sugarcane,Zaid,1.46,260.2,32.8,43.5,7.2,7.04,22.8,132.2,32.5,120.0,Flood,177.9,6.43,0.76,36.45,53.22,3208,116810,170730,53920,3106,17.135,25.9,31.582030106015345,116938.35616438357,80006.8493150685,36931.50684931507,36.45205479452055,Profitable
SF12907,Karnataka,Krishna,Groundnut,Rabi,6.14,580.6,21.4,54.7,8.2,7.47,17.7,79.9,51.0,135.4,Flood,364.9,3.6,0.88,0.77,4.73,62494,524466,295597,-228869,3541,1.336,57.0,-77.42602259156892,48142.8338762215,85417.91530944625,-37275.08143322476,0.7703583061889252,Loss-making
SF12908,Karnataka,Indore,Pulses,Rabi,6.32,299.3,22.0,79.7,7.0,6.33,18.4,138.4,75.5,113.1,Drip,73.2,2.47,0.71,0.87,5.5,69525,379623,382388,2765,2007,2.74,46.1,0.7230875445882192,60504.43037974683,60066.93037974683,437.5,0.870253164556962,Profitable
SF12909,Punjab,Warangal,Sugarcane,Rabi,7.73,482.8,25.0,61.7,6.8,5.69,29.2,148.1,47.5,68.4,Flood,294.2,7.81,0.98,18.54,143.31,3774,576141,540852,-35289,16170,8.863,45.2,-6.524705464711234,69967.91720569211,74533.11772315652,-4565.200517464424,18.539456662354464,Loss-making
SF12910,Andhra Pradesh,Indore,Chilli,Rabi,5.63,476.0,28.1,63.9,7.8,6.76,21.1,107.2,41.4,87.1,Flood,141.2,5.08,0.72,2.31,13.01,90723,415253,1180306,765053,4848,2.684,51.4,64.81819121482056,209645.82593250443,73757.19360568383,135888.6323268206,2.310834813499112,Profitable
SF12911,Gujarat,Nashik,Pulses,Kharif,13.43,923.0,28.7,60.0,7.4,6.67,28.3,144.9,36.8,123.3,Drip,130.6,5.68,0.99,1.89,25.38,62234,803990,1579499,775509,4949,5.128,33.2,49.09841664983644,117609.75428145942,59865.22710349963,57744.52717795979,1.8897989575577065,Profitable
SF12912,Madhya Pradesh,Warangal,Maize,Kharif,3.15,873.8,27.3,78.3,7.3,6.55,31.4,129.8,49.9,67.8,Rainfed,195.2,3.76,1.0,3.8,11.97,21706,228724,259821,31097,1041,11.499,55.4,11.968624553057682,82482.85714285714,72610.79365079365,9872.063492063493,3.8000000000000003,Profitable
SF12913,Maharashtra,Ludhiana,Groundnut,Kharif,3.55,999.5,32.5,67.8,5.8,7.02,20.7,161.6,46.2,73.7,Rainfed,85.7,3.24,0.77,1.28,4.54,51857,266578,235431,-31147,881,5.153,74.6,-13.229778576313231,66318.59154929577,75092.39436619719,-8773.802816901409,1.2788732394366198,Loss-making
SF12914,Andhra Pradesh,Krishna,Groundnut,Kharif,8.93,717.3,28.7,77.7,5.2,6.62,20.6,74.1,48.3,119.9,Drip,127.1,3.99,0.72,2.55,22.77,55939,658702,1273731,615029,4122,5.524,46.3,48.28562702799884,142635.0503919373,73762.82194848824,68872.22844344906,2.5498320268756998,Profitable
SF12915,Karnataka,Rajkot,Rice,Kharif,7.85,802.9,30.4,54.7,8.1,7.17,38.4,163.3,58.8,70.0,Drip,207.6,7.72,0.9,4.18,32.81,20726,524345,680020,155675,9054,3.624,48.2,22.89270903796947,86626.7515923567,66795.54140127389,19831.210191082802,4.179617834394905,Profitable
SF12916,Maharashtra,Raichur,Maize,Rabi,10.99,195.3,23.6,55.4,6.8,7.64,26.0,124.3,27.2,93.1,Drip,249.7,5.99,0.76,1.18,12.97,26472,828750,343342,-485408,5240,2.475,31.7,-141.37740212382988,31241.310282074613,75409.46314831664,-44168.15286624204,1.1801637852593267,Loss-making
SF12917,Punjab,Erode,Cotton,Zaid,12.27,445.1,28.5,48.6,8.8,7.58,22.6,91.5,77.5,109.1,Rainfed,220.8,4.06,0.66,0.46,5.64,72235,879988,407405,-472583,4711,1.197,36.7,-115.99833089922804,33203.341483292585,71718.66340668297,-38515.32192339039,0.45965770171149145,Loss-making
SF12918,Gujarat,Nalgonda,Rice,Zaid,6.64,171.9,27.5,79.5,7.6,7.25,18.9,104.3,55.6,57.4,Drip,158.4,6.23,0.86,1.72,11.42,21217,426700,242298,-184402,8024,1.423,47.2,-76.10545691668936,36490.66265060241,64262.048192771086,-27771.385542168675,1.7198795180722892,Loss-making
SF12919,Andhra Pradesh,Erode,Maize,Zaid,1.43,604.3,27.4,56.8,9.1,6.54,26.9,114.2,49.6,145.2,Flood,232.1,6.55,0.86,4.03,5.76,21544,89296,124093,34797,885,6.508,32.2,28.041065974712513,86778.32167832168,62444.755244755244,24333.566433566433,4.027972027972028,Profitable
SF12920,Maharashtra,Indore,Pulses,Rabi,6.29,661.7,27.1,61.7,7.3,6.05,23.7,107.6,70.2,114.9,Sprinkler,244.6,4.34,0.88,1.0,6.29,77301,428375,486223,57848,2341,2.687,43.4,11.897421553484717,77300.95389507154,68104.13354531002,9196.820349761527,1.0,Profitable
SF12921,Maharashtra,Ludhiana,Sugarcane,Rabi,14.78,616.4,25.5,67.1,7.8,7.34,22.7,151.8,59.4,88.2,Flood,263.6,5.39,0.84,52.62,777.72,3396,1099537,2641137,1541600,40902,19.014,49.0,58.3688010125942,178696.68470906632,74393.57239512856,104303.11231393776,52.61975642760488,Profitable
